0,1,2,3,4,5,6,7
-3.389560552151835,2.2601426176889268,-4.611812677667573,-2.91064470511155,0.29283267189328904,-3.6183263620902943,-1.7936015825591711,2.765954227282937
-2.9895605521518345,2.660142617688927,-5.0118126776675735,-2.5106447051115497,-0.10716732810671098,-3.218326362090294,-1.3936015825591712,3.1659542272829375
-3.389560552151835,2.2601426176889268,-5.0118126776675735,-2.91064470511155,-0.10716732810671098,-3.6183263620902943,-1.7936015825591711,3.1659542272829375
-2.9895605521518345,2.660142617688927,-4.611812677667573,-2.5106447051115497,0.29283267189328904,-3.218326362090294,-1.3936015825591712,2.765954227282937
-3.389560552151835,2.660142617688927,-4.611812677667573,-2.5106447051115497,-0.10716732810671098,-3.6183263620902943,-1.3936015825591712,2.765954227282937
-2.9895605521518345,2.2601426176889268,-5.0118126776675735,-2.91064470511155,0.29283267189328904,-3.218326362090294,-1.7936015825591711,3.1659542272829375
-3.389560552151835,2.2601426176889268,-4.611812677667573,-2.5106447051115497,0.29283267189328904,-3.218326362090294,-1.3936015825591712,2.765954227282937
-2.9895605521518345,2.660142617688927,-5.0118126776675735,-2.91064470511155,-0.10716732810671098,-3.6183263620902943,-1.7936015825591711,3.1659542272829375
-3.389560552151835,2.2601426176889268,-4.611812677667573,-2.5106447051115497,0.29283267189328904,-3.218326362090294,-1.7936015825591711,2.765954227282937
-2.9895605521518345,2.660142617688927,-5.0118126776675735,-2.91064470511155,-0.10716732810671098,-3.6183263620902943,-1.3936015825591712,3.1659542272829375
-3.389560552151835,2.660142617688927,-4.611812677667573,-2.5106447051115497,0.29283267189328904,-3.218326362090294,-1.7936015825591711,3.1659542272829375
-2.9895605521518345,2.2601426176889268,-5.0118126776675735,-2.91064470511155,-0.10716732810671098,-3.6183263620902943,-1.3936015825591712,2.765954227282937
-3.389560552151835,2.660142617688927,-5.0118126776675735,-2.5106447051115497,0.29283267189328904,-3.218326362090294,-1.3936015825591712,3.1659542272829375
-2.9895605521518345,2.2601426176889268,-4.611812677667573,-2.91064470511155,-0.10716732810671098,-3.6183263620902943,-1.7936015825591711,2.765954227282937
-2.9895605521518345,2.2601426176889268,-4.611812677667573,-2.91064470511155,0.29283267189328904,-3.218326362090294,-1.3936015825591712,2.765954227282937
-3.389560552151835,2.660142617688927,-5.0118126776675735,-2.5106447051115497,-0.10716732810671098,-3.6183263620902943,-1.7936015825591711,3.1659542272829375
-3.389560552151835,2.660142617688927,-4.611812677667573,-2.5106447051115497,-0.10716732810671098,-3.218326362090294,-1.7936015825591711,2.765954227282937
-2.9895605521518345,2.2601426176889268,-5.0118126776675735,-2.91064470511155,0.29283267189328904,-3.6183263620902943,-1.3936015825591712,3.1659542272829375
-2.9895605521518345,2.660142617688927,-4.611812677667573,-2.5106447051115497,-0.10716732810671098,-3.6183263620902943,-1.7936015825591711,3.1659542272829375
-3.389560552151835,2.2601426176889268,-5.0118126776675735,-2.91064470511155,0.29283267189328904,-3.218326362090294,-1.3936015825591712,2.765954227282937
-3.389560552151835,2.2601426176889268,-5.0118126776675735,-2.5106447051115497,0.29283267189328904,-3.218326362090294,-1.7936015825591711,3.1659542272829375
-2.9895605521518345,2.660142617688927,-4.611812677667573,-2.91064470511155,-0.10716732810671098,-3.6183263620902943,-1.3936015825591712,2.765954227282937
-3.389560552151835,2.660142617688927,-4.611812677667573,-2.91064470511155,0.29283267189328904,-3.218326362090294,-1.3936015825591712,2.765954227282937
-2.9895605521518345,2.2601426176889268,-5.0118126776675735,-2.5106447051115497,-0.10716732810671098,-3.6183263620902943,-1.7936015825591711,3.1659542272829375
-2.9895605521518345,2.660142617688927,-4.611812677667573,-2.91064470511155,-0.10716732810671098,-3.218326362090294,-1.3936015825591712,2.765954227282937
-3.389560552151835,2.2601426176889268,-5.0118126776675735,-2.5106447051115497,0.29283267189328904,-3.6183263620902943,-1.7936015825591711,3.1659542272829375
-2.9895605521518345,2.660142617688927,-4.611812677667573,-2.5106447051115497,0.29283267189328904,-3.218326362090294,-1.3936015825591712,3.1659542272829375
-3.389560552151835,2.2601426176889268,-5.0118126776675735,-2.91064470511155,-0.10716732810671098,-3.6183263620902943,-1.7936015825591711,2.765954227282937
-3.389560552151835,2.660142617688927,-4.611812677667573,-2.5106447051115497,-0.10716732810671098,-3.6183263620902943,-1.7936015825591711,2.765954227282937
-2.9895605521518345,2.2601426176889268,-5.0118126776675735,-2.91064470511155,0.29283267189328904,-3.218326362090294,-1.3936015825591712,3.1659542272829375
-3.389560552151835,2.660142617688927,-4.611812677667573,-2.91064470511155,-0.10716732810671098,-3.6183263620902943,-1.7936015825591711,2.765954227282937
-2.9895605521518345,2.2601426176889268,-5.0118126776675735,-2.5106447051115497,0.29283267189328904,-3.218326362090294,-1.3936015825591712,3.1659542272829375
-3.389560552151835,2.660142617688927,-5.0118126776675735,-2.91064470511155,0.29283267189328904,-3.6183263620902943,-1.3936015825591712,3.1659542272829375
-2.9895605521518345,2.2601426176889268,-4.611812677667573,-2.5106447051115497,-0.10716732810671098,-3.218326362090294,-1.7936015825591711,2.765954227282937
-3.389560552151835,2.660142617688927,-5.0118126776675735,-2.91064470511155,0.29283267189328904,-3.218326362090294,-1.7936015825591711,2.765954227282937
-2.9895605521518345,2.2601426176889268,-4.611812677667573,-2.5106447051115497,-0.10716732810671098,-3.6183263620902943,-1.3936015825591712,3.1659542272829375
-3.389560552151835,2.2601426176889268,-4.611812677667573,-2.5106447051115497,0.29283267189328904,-3.218326362090294,-1.7936015825591711,3.1659542272829375
-2.9895605521518345,2.660142617688927,-5.0118126776675735,-2.91064470511155,-0.10716732810671098,-3.6183263620902943,-1.3936015825591712,2.765954227282937
-3.389560552151835,2.660142617688927,-5.0118126776675735,-2.91064470511155,-0.10716732810671098,-3.218326362090294,-1.7936015825591711,2.765954227282937
-2.9895605521518345,2.2601426176889268,-4.611812677667573,-2.5106447051115497,0.29283267189328904,-3.6183263620902943,-1.3936015825591712,3.1659542272829375
-3.389560552151835,2.2601426176889268,-5.0118126776675735,-2.5106447051115497,0.29283267189328904,-3.218326362090294,-1.3936015825591712,2.765954227282937
-2.9895605521518345,2.660142617688927,-4.611812677667573,-2.91064470511155,-0.10716732810671098,-3.6183263620902943,-1.7936015825591711,3.1659542272829375
-3.389560552151835,2.660142617688927,-5.0118126776675735,-2.91064470511155,0.29283267189328904,-3.6183263620902943,-1.7936015825591711,3.1659542272829375
-2.9895605521518345,2.2601426176889268,-4.611812677667573,-2.5106447051115497,-0.10716732810671098,-3.218326362090294,-1.3936015825591712,2.765954227282937
-2.9895605521518345,2.2601426176889268,-5.0118126776675735,-2.91064470511155,-0.10716732810671098,-3.218326362090294,-1.3936015825591712,3.1659542272829375
-3.389560552151835,2.660142617688927,-4.611812677667573,-2.5106447051115497,0.29283267189328904,-3.6183263620902943,-1.7936015825591711,2.765954227282937
-2.9895605521518345,2.2601426176889268,-5.0118126776675735,-2.5106447051115497,0.29283267189328904,-3.218326362090294,-1.3936015825591712,2.765954227282937
-3.389560552151835,2.660142617688927,-4.611812677667573,-2.91064470511155,-0.10716732810671098,-3.6183263620902943,-1.7936015825591711,3.1659542272829375
-2.9895605521518345,2.660142617688927,-5.0118126776675735,-2.91064470511155,-0.10716732810671098,-3.218326362090294,-1.7936015825591711,3.1659542272829375
-3.389560552151835,2.2601426176889268,-4.611812677667573,-2.5106447051115497,0.29283267189328904,-3.6183263620902943,-1.3936015825591712,2.765954227282937
-3.389560552151835,2.2601426176889268,-5.0118126776675735,-2.91064470511155,0.29283267189328904,-3.218326362090294,-1.3936015825591712,3.1659542272829375
-2.9895605521518345,2.660142617688927,-4.611812677667573,-2.5106447051115497,-0.10716732810671098,-3.6183263620902943,-1.7936015825591711,2.765954227282937
-3.6831536576194432,1.9665495122213181,-5.305405783135183,-3.2042378105791585,0.959380371935631,-2.9247332566226856,-1.1000084770915621,3.459547332750546
-4.056108252194177,1.5935949176465851,-5.678360377709915,-3.577192405153892,0.586425777360898,-2.551778662047952,-0.7270538825168292,3.8325019273252794
-3.713066043770758,1.5786472503272984,-5.693308045029202,-3.5921400724731782,0.9294679857843166,-2.536830994728666,-0.7121062151975425,3.489459718901861
-4.071055919513463,1.9366371260700037,-5.335318169286497,-3.2341501967304733,0.5714781100416112,-2.8948208704713707,-1.0700960909402477,3.8474495946445657
-4.222152125501642,2.0877333320581837,-5.531959787334325,-3.083053990742293,0.7681197280894401,-3.045917076459551,-1.2211922969284277,3.998545800632746
-3.874414301465634,1.739995508022175,-5.1842219632983175,-3.430791814778302,0.42038190405343134,-2.698179252423542,-0.873454472892419,3.650807976596737
-3.794301159432804,1.659882365989345,-5.104108821265487,-3.5109049568111317,0.6802571003368548,-2.9580544487069655,-1.1333296691758425,3.9106831728801605
-4.134289497749058,1.9998707043055985,-5.44409715958174,-3.1709166184948785,0.3402687620206014,-2.6180661103907124,-0.793341330859589,3.5706948345639073
-4.062392615188871,1.9279738217454128,-5.3722002770215544,-3.5765984234787633,0.4121656445807871,-2.6899629929508984,-0.8652382134197747,3.6425917171240934
-3.7286076927651726,1.5941888993217135,-5.038415354597855,-3.2428135010550645,0.7459505670044864,-3.023747915374597,-1.199023135843474,3.976376639547792
-4.050292310625195,1.5872451195091957,-5.0314715747853365,-3.5644981189150866,0.42426594914446414,-2.702063297514575,-1.205966915655992,3.9833204193603104
-3.7216639129526543,1.9158735171817356,-5.360099972457877,-3.2358697212425462,0.7528943468170043,-3.0306916951871155,-0.8773385179834517,3.65469202168777
-4.163777590509055,1.7979858875794592,-4.9179862949014765,-3.6779833987989465,0.6350067172147278,-2.588578017630715,-1.319452195539852,3.7725796512900467
-3.839551542554931,1.4737598396253355,-5.2422123428556,-3.353757350844823,0.3107806692606041,-2.912804065584839,-0.9952261475857282,4.09680569924417
-3.919454935416247,1.8740551103223457,-5.1623089499942845,-3.4336607437061395,0.7110759399576143,-2.5125087948878284,-1.3955214182827385,3.69651042854716
-4.239846813251941,1.553663232486652,-4.84191707215859,-3.7540526215418333,0.3906840621219205,-2.832900672723522,-1.0751295404470447,4.016902306382854
-4.383179569499613,1.4103304762389801,-5.015584848103107,-3.580384845597316,0.24735130587424864,-2.9762334289711943,-0.9317967841993728,3.8432345304383366
-4.066179037307424,1.7273310084311688,-4.698584315910918,-3.8973853777895053,0.5643518380664374,-2.659232896779005,-1.2487973163915616,4.160235062630526
-4.408390328181335,1.699083339199909,-5.04079560678483,-3.8691377085582452,0.5361041688351774,-2.687480566010265,-1.2205496471603017,4.131987393399266
-4.094426706538684,1.385119717557258,-4.726831985142178,-3.5551740869155948,0.2221405471925266,-3.0014441876529157,-0.9065860255176508,3.8180237717566152
-4.42295481583203,1.7136478268506037,-5.055360094435525,-3.5724856451647167,0.23945210544164863,-2.9841326294037938,-0.9238975837667729,3.835335330005737
-4.111738264787807,1.4024312758063802,-4.744143543391301,-3.88370219620894,0.5506686564858723,-2.6729160783595702,-1.2351141348109964,4.146551881049961
-4.440820895634049,1.4228031851622498,-5.0732261742375435,-3.8633302868530706,0.22158602563962893,-2.69328798771544,-1.2147422254551268,3.8174692502037173
-4.132110174143676,1.7315139066526235,-4.764515452747171,-3.554619565362697,0.5302967471300025,-3.0019987092058136,-0.9060315039647531,4.126179971694091
-4.123302712803747,1.433912690943286,-5.0621166684565075,-3.8522207810720346,0.5391042084699308,-2.704397493496476,-1.2036327196740906,4.134987433034019
-4.429711389853013,1.7403213679925518,-4.755707991407242,-3.545812104022769,0.2326955314206649,-3.0108061705457416,-0.8972240426248248,3.8285787559847533
-4.464478539810538,1.4708075604805664,-5.025221798919227,-3.8153259115347544,0.5022093389326504,-3.045573320503267,-0.8624568926672991,3.793811606027228
-4.160197582341028,1.7750885179500775,-4.720940841449717,-3.5110449540652433,0.19792838146313932,-2.741292363033756,-1.1667378501368102,4.0980925634967384
-4.4822915213198735,1.4529945789712313,-5.043034780428562,-3.8331388930440897,0.5200223204419855,-3.0633863020126024,-0.844643911157964,3.7759986245178925
-4.179987535656628,1.7552985646344768,-4.740730794765317,-3.5308349073808443,0.21771833477874017,-2.761082316349357,-1.1469478968212092,4.0783026101811375
-4.186911809439576,1.4479156832628612,-5.048113676136933,-3.5377591811637927,0.5251012161503558,-3.0684651977209727,-1.140023623038261,3.770919728809522
-4.487370417028244,1.7483742908515285,-4.747655068548265,-3.83821778875246,0.2246426085616883,-2.7680065901323054,-0.8395650154495936,4.0713783363981895
-4.217797478980943,1.4788013528042274,-5.017228006595566,-3.5686448507051587,0.4942155466089895,-3.0375795281796067,-1.1091379534968948,4.10053445560901
-4.5165265362390645,1.777530410062349,-4.7184989493374445,-3.8673739079632803,0.195486489350868,-2.738850470921485,-0.8104088962387734,3.801805398350888
-4.24240760650296,1.800513687117066,-4.695515672282728,-3.5932549782271748,0.17250321229615093,-2.7158671938667682,-1.0845278259748785,4.075924328086994
-4.5395098132937814,1.503411480326244,-4.992617879073549,-3.890357185017997,0.46960541908697306,-3.0129694006575907,-0.7874256191840563,3.7788221212961712
-4.251229463878512,1.4961248173322332,-4.70433752965828,-3.8976438480120077,0.18132506967170292,-2.7246890512423203,-1.0757059685993267,3.7715354583021607
-4.546796476287793,1.791691829741514,-4.9999045420675605,-3.602076835602727,0.47689208208098377,-3.020256063651601,-0.7801389561900457,4.067102470711442
-4.543702332524007,1.7885976859777288,-4.702696300182983,-3.605170979366512,0.4737979383171985,-3.017161919887816,-1.0773471980746234,3.7698942288268635
-4.249588234403215,1.4944835878569365,-4.996810398303775,-3.899285077487305,0.17968384019640604,-2.723047821767023,-0.7832330999538311,4.064008326947656
-4.262595774776838,1.800226566282934,-4.691067419877778,-3.8862775371136813,0.48542681862240367,-3.028790800193021,-1.0889760783798286,4.051000786574033
-4.555331212829212,1.5074911282305596,-4.983802857930152,-3.593542099061307,0.19269138057002935,-2.7360553621406467,-0.7962406403274543,3.7582653485216584
-4.264119879368205,1.7987024616915672,-4.984015635185144,-3.5933293218063143,0.48390271403103674,-2.735842584885654,-0.7960278630724619,3.7580525712666657
-4.555543990084204,1.5072783509755672,-4.692591524469145,-3.8847534325223143,0.1924786033150369,-3.027266695601654,-1.0874519737884616,4.049476681982665
-4.56644142800937,1.4963809130504013,-4.6816940865439785,-3.605476763898367,0.18158116538987096,-2.747990026977707,-0.8081753051645149,4.060374119907832
-4.276267321460257,1.7865550195995143,-4.9718681930930915,-3.89565087044748,0.47175527193898376,-3.03816413352682,-1.0983494117136277,3.7702000133587186
-4.576890528542475,1.7749119879949145,-4.671244986010874,-3.5950276633652622,0.17113206485676585,-2.737540926444602,-0.7977262046314098,4.0708232204409365
-4.287910353064857,1.4859318125172962,-4.960225161488492,-3.88400783884288,0.46011224033438397,-3.02652110192222,-1.086706380109028,3.7818430449633187
-4.298654359358527,1.4966758188109663,-4.949481155194822,-3.5854261276134207,0.16153052910492485,-3.01577709562855,-1.0759623738153579,4.080424756192778
-4.586492064294316,1.7845135237467553,-4.6616434502590325,-3.87326383254921,0.4493682340407139,-2.7279393906927605,-0.7881246688795689,3.7925870512569886
-4.585783670363654,1.7838051298160928,-4.662351844189695,-3.5858128172801176,0.16191721877162119,-3.015390405961853,-1.0755756841486614,4.080038066526082
-4.299041049025224,1.4970625084776625,-4.949094465528125,-3.8725554386185475,0.4486598401100514,-2.728647784623423,-0.7888330628102314,3.7932954451876513
-4.303055893811511,1.7867686630716721,-4.945079620741838,-3.582849284024538,0.444644995323765,-3.0183539392174326,-0.7928479075965177,3.7973102899739373
-4.588747203619233,1.5010773532639492,-4.659388310934116,-3.8685405938322615,0.15895368551604186,-2.732662629409709,-1.0785392174042407,4.08300159978166
-4.3110193870338875,1.4941246215982793,-4.652435579268445,-3.8754933254979314,0.4366815021013876,-3.0103904459950552,-0.8008114008188951,3.8052737831963146
-4.5956999352849035,1.7788051698492948,-4.937116127519461,-3.5908127772469154,0.152000953850372,-2.7257098977440393,-1.0854919490699106,4.089954331447331
-4.3111358269716895,1.4942410615360808,-4.652552019206247,-3.87537688556013,0.15285760933895343,-3.0102740060572537,-0.8009278407566964,3.805390223134116
-4.594843279796322,1.7779485143607134,-4.93625947203088,-3.591669432735497,0.43656506216358615,-2.726566553232621,-1.0846352935813293,4.089097675958749
-4.308687261972928,1.7745619290457677,-4.932872886715934,-3.8778254505588916,0.4331784768486405,-2.729953138547567,-0.7984792757579346,4.0857110906438034
-4.591456694481376,1.491792496537319,-4.6501034542074855,-3.595056018050443,0.15040904434019164,-3.0127225710560155,-1.0812487082663835,3.8029416581353543
-4.316824908870937,1.7664242821477583,-4.64287108878952,-3.5878236526324785,0.425040829950631,-3.01995493647398,-0.8066169226559442,4.077573443745794
-4.598689059899342,1.4845601311193546,-4.924735239817925,-3.869687803660882,0.14317667892222713,-2.7380907854455763,-1.0884810736843482,3.79570929271739
